timestamp,appliance_type,appliance_sub,rated_wattage,star_rating,inverter_mode,setpoint_temp,outdoor_temp,humidity,thermal_delta,hour_of_day,is_peak_hour,is_morning_peak,day_of_week,is_weekend,season,occupancy,usage_factor,grid_voltage,power_kwh,cost_inr
2023-07-12 22:30,Desktop PC,PC Standard,300,3,0,31.7,31.7,70.2,0.0,22,1,0,2,0,3,1,0.8673,205,0.06635,0.564
2023-07-12 23:00,Ceiling Fan,Fan Small,50,3,0,27.1,27.1,93.4,0.0,23,0,0,2,0,3,1,0.8399,235,0.0105,0.0473
2023-07-12 23:15,Microwave,Microwave Std,1200,3,0,28.1,28.1,71.5,0.0,23,0,0,2,0,3,2,0.8525,235,0.24499,1.1025
2023-07-13 00:00,Microwave,Microwave Large,1500,3,0,30.0,30.0,85.6,0.0,0,0,0,3,0,3,1,0.8772,235,0.3151,1.418
2023-07-13 00:15,Desktop PC,PC Gaming,400,3,0,28.5,28.5,85.0,0.0,0,0,0,3,0,3,1,0.8724,235,0.08898,0.4004
2023-07-13 00:30,LED Bulb,LED 12W,12,5,0,27.5,27.5,70.0,0.0,0,0,0,3,0,3,2,0.765,235,0.00234,0.0105
2023-07-13 03:15,Washing Machine,WM Top Load,2000,3,0,29.7,29.7,74.3,0.0,3,0,0,3,0,3,1,0.8641,235,0.43207,1.9443
2023-07-13 04:15,Microwave,Microwave Large,1500,3,0,28.2,28.2,79.2,0.0,4,0,0,3,0,3,2,0.9252,235,0.33236,1.4956
2023-07-13 06:00,Refrigerator,Fridge Medium,250,1,0,29.9,29.9,90.2,0.0,6,0,1,3,0,3,3,0.913,215,0.06334,0.475
2023-07-13 07:30,Wi-Fi Router,Router 10W,10,5,0,32.4,32.4,78.3,0.0,7,0,1,3,0,3,1,0.7657,215,0.00195,0.0146
2023-07-13 09:15,Electric Iron,Iron Steam,1500,3,0,35.1,35.1,76.4,0.0,9,0,1,3,0,3,3,0.8532,215,0.36614,2.7461
2023-07-13 09:30,AC,AC 1.0T,900,1,1,25.6,31.9,80.5,6.3,9,0,1,3,0,3,2,0.7875,215,0.19667,1.475
2023-07-13 09:45,Laptop,Laptop Standard,45,3,0,33.5,33.5,94.6,0.0,9,0,1,3,0,3,4,0.8419,215,0.00966,0.0725
2023-07-13 10:45,Geyser,Geyser Standard,2000,3,0,32.9,32.9,87.4,0.0,10,0,0,3,0,3,2,0.8771,225,0.45824,2.7494
2023-07-13 11:15,AC,AC 1.0T,900,3,0,22.5,34.6,78.6,12.1,11,0,0,3,0,3,3,0.8544,225,0.19993,1.1996
2023-07-13 12:30,Refrigerator,Fridge Large,400,3,0,34.8,34.8,76.2,0.0,12,0,0,3,0,3,3,0.8995,225,0.09355,0.5613
2023-07-13 12:45,LED TV,TV 32in,80,3,0,37.8,37.8,87.9,0.0,12,0,0,3,0,3,2,0.8703,225,0.01775,0.1065
2023-07-13 12:45,Microwave,Microwave Std,1200,3,0,37.0,37.0,95.0,0.0,12,0,0,3,0,3,4,0.8106,225,0.25412,1.5247
2023-07-13 13:00,Washing Machine,WM Top Load,2000,3,0,37.1,37.1,71.5,0.0,13,0,0,3,0,3,3,0.8711,225,0.45296,2.7178
2023-07-13 13:15,Laptop,Laptop Gaming,65,3,0,34.7,34.7,82.9,0.0,13,0,0,3,0,3,3,0.885,225,0.01467,0.088
2023-07-13 13:45,Laptop,Laptop Gaming,65,3,0,34.9,34.9,77.6,0.0,13,0,0,3,0,3,1,0.8309,225,0.01377,0.0826
2023-07-13 13:45,LED TV,TV 32in,80,3,0,36.3,36.3,90.3,0.0,13,0,0,3,0,3,4,0.8487,225,0.01731,0.1039
2023-07-13 16:45,AC,AC 2.0T,2000,5,0,20.4,36.0,81.0,15.6,16,0,0,3,0,3,2,0.8336,225,0.43345,2.6007
2023-07-13 17:30,AC,AC 2.0T,2000,4,1,24.0,36.8,92.0,12.8,17,0,0,3,0,3,4,0.7452,225,0.3875,2.325
2023-07-13 17:45,Geyser,Geyser Large,3000,3,0,35.5,35.5,82.4,0.0,17,0,0,3,0,3,1,0.8229,225,0.64493,3.8696
2023-07-13 17:45,Refrigerator,Fridge Large,400,2,0,35.3,35.3,76.0,0.0,17,0,0,3,0,3,2,0.9138,225,0.09504,0.5702
2023-07-13 18:15,LED Bulb,LED 12W,12,5,0,34.6,34.6,91.5,0.0,18,1,0,3,0,3,3,0.7532,205,0.0023,0.0195
2023-07-13 19:15,AC,AC 2.0T,2000,3,1,25.0,32.3,85.0,7.3,19,1,0,3,0,3,2,0.6715,205,0.40964,3.4819
2023-07-13 19:15,AC,AC 2.0T,2000,1,1,22.7,30.1,79.5,7.4,19,1,0,3,0,3,2,0.7608,205,0.46406,3.9445
2023-07-13 19:30,AC,AC 1.0T,900,5,0,22.7,31.6,90.6,8.9,19,1,0,3,0,3,3,0.7351,205,0.20178,1.7151
2023-07-13 20:30,Microwave,Microwave Std,1200,3,0,32.2,32.2,87.9,0.0,20,1,0,3,0,3,4,0.8337,205,0.31483,2.6761
2023-07-13 22:15,AC,AC 2.0T,2000,5,1,23.2,31.6,92.4,8.4,22,1,0,3,0,3,1,0.5975,205,0.3645,3.0982
2023-07-13 22:30,Electric Iron,Iron Standard,1000,3,0,31.7,31.7,71.6,0.0,22,1,0,3,0,3,2,0.8568,205,0.26962,2.2918
2023-07-13 23:15,LED TV,TV 32in,80,3,0,30.0,30.0,90.7,0.0,23,0,0,3,0,3,2,0.8365,235,0.01706,0.0768
2023-07-13 23:30,Refrigerator,Fridge Large,400,1,0,29.9,29.9,76.8,0.0,23,0,0,3,0,3,2,0.908,235,0.0908,0.4086
2023-07-14 01:45,Ceiling Fan,Fan Small,50,3,0,26.7,26.7,82.3,0.0,1,0,0,4,0,3,2,0.8582,235,0.01073,0.0483
2023-07-14 03:30,Refrigerator,Fridge Large,400,5,0,27.0,27.0,75.7,0.0,3,0,0,4,0,3,2,0.7657,235,0.07657,0.3446
2023-07-14 03:45,LED TV,TV 32in,80,3,0,27.4,27.4,78.2,0.0,3,0,0,4,0,3,1,0.8672,235,0.01769,0.0796
2023-07-14 04:00,LED Bulb,LED 12W,12,5,0,26.0,26.0,86.6,0.0,4,0,0,4,0,3,1,0.7738,235,0.00237,0.0107
2023-07-14 04:00,Washing Machine,WM Front Load,500,3,0,28.0,28.0,70.4,0.0,4,0,0,4,0,3,1,0.8358,235,0.10448,0.4702
2023-07-14 04:00,AC,AC 2.0T,2000,4,1,20.6,28.1,85.7,7.5,4,0,0,4,0,3,2,0.6507,235,0.32535,1.4641
2023-07-14 05:00,Electric Iron,Iron Steam,1500,3,0,30.1,30.1,76.4,0.0,5,0,0,4,0,3,2,0.8727,235,0.31348,1.4107
2023-07-14 05:15,LED TV,TV 50in,150,3,0,27.4,27.4,70.3,0.0,5,0,0,4,0,3,1,0.8353,235,0.03195,0.1438
2023-07-14 06:45,AC,AC 1.5T,1500,1,0,23.7,28.7,87.0,5.0,6,0,1,4,0,3,3,0.8629,215,0.35919,2.6939
2023-07-14 07:30,AC,AC 1.5T,1500,2,1,25.3,29.1,75.2,3.8,7,0,1,4,0,3,2,0.6569,215,0.27342,2.0507
2023-07-14 08:45,AC,AC 1.5T,1500,4,0,21.2,32.5,71.2,11.3,8,0,1,4,0,3,1,0.7651,215,0.31848,2.3886
2023-07-14 09:15,AC,AC 1.0T,900,4,1,21.3,31.1,72.4,9.8,9,0,1,4,0,3,3,0.6592,215,0.16463,1.2347
2023-07-14 10:30,AC,AC 1.0T,900,4,1,25.3,34.2,78.7,8.9,10,0,0,4,0,3,3,0.6432,225,0.15051,0.9031
2023-07-14 12:30,LED Bulb,LED 9W,9,5,0,36.2,36.2,94.9,0.0,12,0,0,4,0,3,2,0.7626,225,0.00175,0.0105
2023-07-14 13:00,Geyser,Geyser Large,3000,3,0,38.0,38.0,79.8,0.0,13,0,0,4,0,3,4,0.8454,225,0.66254,3.9752
2023-07-14 14:30,Refrigerator,Fridge Small,150,1,0,35.3,35.3,87.5,0.0,14,0,0,4,0,3,2,0.9352,225,0.03647,0.2188
2023-07-14 15:00,Washing Machine,WM Front Load,500,3,0,37.6,37.6,84.3,0.0,15,0,0,4,0,3,3,0.8487,225,0.11033,0.662
2023-07-14 15:15,Desktop PC,PC Gaming,400,3,0,38.0,38.0,87.1,0.0,15,0,0,4,0,3,1,0.8537,225,0.08708,0.5225
2023-07-14 15:30,AC,AC 1.5T,1500,3,1,25.7,38.0,91.9,12.3,15,0,0,4,0,3,4,0.7902,225,0.3082,1.8492
2023-07-14 15:30,Electric Iron,Iron Steam,1500,3,0,34.8,34.8,93.1,0.0,15,0,0,4,0,3,2,0.8622,225,0.33786,2.0272
2023-07-14 16:15,LED Bulb,LED 9W,9,5,0,35.9,35.9,94.7,0.0,16,0,0,4,0,3,1,0.7861,225,0.0018,0.0108
2023-07-14 17:15,Desktop PC,PC Standard,300,3,0,35.5,35.5,72.9,0.0,17,0,0,4,0,3,1,0.8545,225,0.06537,0.3922
2023-07-14 17:30,AC,AC 2.0T,2000,2,1,24.1,34.9,83.3,10.8,17,0,0,4,0,3,3,0.7702,225,0.40051,2.4031
2023-07-14 18:45,Wi-Fi Router,Router 10W,10,5,0,34.3,34.3,78.2,0.0,18,1,0,4,0,3,1,0.7911,205,0.00202,0.0172
2023-07-14 19:15,Refrigerator,Fridge Large,400,1,0,30.7,30.7,75.2,0.0,19,1,0,4,0,3,3,0.9093,205,0.11094,0.943
2023-07-14 19:45,Desktop PC,PC Gaming,400,3,0,33.6,33.6,84.7,0.0,19,1,0,4,0,3,3,0.824,205,0.08405,0.7144
2023-07-14 20:00,Ceiling Fan,Fan Small,50,3,0,32.8,32.8,78.5,0.0,20,1,0,4,0,3,4,0.8209,205,0.01252,0.1064
2023-07-14 21:15,Geyser,Geyser Standard,2000,3,0,31.0,31.0,88.4,0.0,21,1,0,4,0,3,1,0.8501,205,0.53507,4.5481
2023-07-14 21:30,Refrigerator,Fridge Small,150,2,0,30.2,30.2,81.7,0.0,21,1,0,4,0,3,2,0.8724,205,0.03991,0.3392
2023-07-14 21:45,AC,AC 1.0T,900,5,1,20.7,30.9,82.1,10.2,21,1,0,4,0,3,2,0.6443,205,0.17686,1.5033
2023-07-14 23:15,Wi-Fi Router,Router 10W,10,5,0,30.7,30.7,93.1,0.0,23,0,0,4,0,3,2,0.7817,235,0.00199,0.009
2023-07-14 23:30,Ceiling Fan,Fan Small,50,3,0,31.3,31.3,71.0,0.0,23,0,0,4,0,3,1,0.8479,235,0.0106,0.0477
2023-07-15 00:00,AC,AC 1.5T,1500,3,0,22.7,31.3,81.7,8.6,0,0,0,5,1,3,1,0.8514,235,0.31928,1.4368
2023-07-15 00:45,Wi-Fi Router,Router 10W,10,5,0,27.4,27.4,80.8,0.0,0,0,0,5,1,3,2,0.7648,235,0.00195,0.0088
2023-07-15 03:00,Laptop,Laptop Gaming,65,3,0,26.0,26.0,89.2,0.0,3,0,0,5,1,3,2,0.8589,235,0.01424,0.0641
2023-07-15 03:45,LED Bulb,LED 9W,9,5,0,28.1,28.1,75.6,0.0,3,0,0,5,1,3,1,0.742,235,0.0017,0.0076
2023-07-15 05:00,LED TV,TV 32in,80,3,0,27.6,27.6,85.5,0.0,5,0,0,5,1,3,1,0.8496,235,0.01733,0.078
2023-07-15 05:15,Microwave,Microwave Std,1200,3,0,29.0,29.0,77.2,0.0,5,0,0,5,1,3,1,0.8254,235,0.23718,1.0673
2023-07-15 05:30,Geyser,Geyser Standard,2000,3,0,27.5,27.5,87.6,0.0,5,0,0,5,1,3,1,0.8498,235,0.407,1.8315
2023-07-15 06:30,AC,AC 1.5T,1500,2,0,25.7,29.0,90.0,3.3,6,0,1,5,1,3,2,0.7891,215,0.32847,2.4635
2023-07-15 07:15,AC,AC 1.5T,1500,1,1,21.6,32.9,86.4,11.3,7,0,1,5,1,3,1,0.8512,215,0.35432,2.6574
2023-07-15 07:30,Ceiling Fan,Fan Large,75,3,0,30.3,30.3,94.9,0.0,7,0,1,5,1,3,4,0.8528,215,0.01775,0.1331
2023-07-15 08:15,Refrigerator,Fridge Medium,250,1,0,34.0,34.0,83.6,0.0,8,0,1,5,1,3,4,0.9343,215,0.06482,0.4862
2023-07-15 09:00,Laptop,Laptop Gaming,65,3,0,32.4,32.4,78.7,0.0,9,0,1,5,1,3,3,0.8903,215,0.01476,0.1107
2023-07-15 10:15,AC,AC 2.0T,2000,4,1,20.4,35.6,90.7,15.2,10,0,0,5,1,3,4,0.7592,225,0.39477,2.3686
2023-07-15 10:30,Laptop,Laptop Gaming,65,3,0,34.4,34.4,94.4,0.0,10,0,0,5,1,3,1,0.804,225,0.01333,0.08
2023-07-15 10:45,Refrigerator,Fridge Small,150,5,0,32.6,32.6,84.6,0.0,10,0,0,5,1,3,4,0.7767,225,0.03029,0.1817
2023-07-15 11:00,Electric Iron,Iron Steam,1500,3,0,33.6,33.6,90.3,0.0,11,0,0,5,1,3,3,0.8178,225,0.32047,1.9228
2023-07-15 12:15,AC,AC 2.0T,2000,1,0,21.1,38.0,90.4,16.9,12,0,0,5,1,3,1,1.0,225,0.52,3.12
2023-07-15 12:30,AC,AC 1.5T,1500,2,1,20.6,34.1,93.1,13.5,12,0,0,5,1,3,4,0.814,225,0.31747,1.9048
2023-07-15 14:45,LED Bulb,LED 12W,12,5,0,38.0,38.0,92.8,0.0,14,0,0,5,1,3,2,0.7383,225,0.00226,0.0136
2023-07-15 15:15,Laptop,Laptop Standard,45,3,0,35.0,35.0,72.2,0.0,15,0,0,5,1,3,4,0.8264,225,0.00948,0.0569
2023-07-15 16:15,Refrigerator,Fridge Medium,250,2,0,35.0,35.0,91.3,0.0,16,0,0,5,1,3,2,0.8979,225,0.05836,0.3502
2023-07-15 17:00,AC,AC 1.0T,900,1,0,25.3,35.3,76.5,10.0,17,0,0,5,1,3,1,0.894,225,0.20919,1.2551
2023-07-15 17:30,Ceiling Fan,Fan Large,75,3,0,35.4,35.4,94.4,0.0,17,0,0,5,1,3,3,0.8709,225,0.01698,0.1019
2023-07-15 18:00,AC,AC 1.0T,900,3,1,21.6,33.6,83.0,12.0,18,1,0,5,1,3,2,0.7697,205,0.21129,1.796
2023-07-15 18:00,LED TV,TV 32in,80,3,0,36.1,36.1,75.6,0.0,18,1,0,5,1,3,4,0.8263,205,0.01686,0.1433
2023-07-15 19:15,Electric Iron,Iron Standard,1000,3,0,32.6,32.6,83.2,0.0,19,1,0,5,1,3,4,0.8024,205,0.25251,2.1463
2023-07-15 19:45,Laptop,Laptop Standard,45,3,0,33.7,33.7,72.2,0.0,19,1,0,5,1,3,4,0.8168,205,0.00937,0.0796
2023-07-15 20:30,Microwave,Microwave Large,1500,3,0,30.8,30.8,75.7,0.0,20,1,0,5,1,3,3,0.824,205,0.38898,3.3063
2023-07-15 20:30,AC,AC 1.5T,1500,5,0,20.5,29.9,78.4,9.4,20,1,0,5,1,3,1,0.7212,205,0.32995,2.8046
2023-07-15 20:45,LED TV,TV 32in,80,3,0,31.5,31.5,79.3,0.0,20,1,0,5,1,3,3,0.8251,205,0.01683,0.1431
2023-07-15 22:45,Geyser,Geyser Standard,2000,3,0,30.2,30.2,83.3,0.0,22,1,0,5,1,3,1,0.8499,205,0.53493,4.5469
2023-07-15 23:45,Microwave,Microwave Std,1200,3,0,27.8,27.8,89.8,0.0,23,0,0,5,1,3,1,0.8677,235,0.24934,1.122
2023-07-16 00:15,Desktop PC,PC Standard,300,3,0,29.4,29.4,78.0,0.0,0,0,0,6,1,3,1,0.891,235,0.06816,0.3067
2023-07-16 00:15,Desktop PC,PC Standard,300,3,0,31.9,31.9,91.9,0.0,0,0,0,6,1,3,1,0.8565,235,0.06552,0.2948
2023-07-16 00:15,Ceiling Fan,Fan Small,50,3,0,31.2,31.2,77.7,0.0,0,0,0,6,1,3,2,0.8252,235,0.01031,0.0464
2023-07-16 01:00,Ceiling Fan,Fan Large,75,3,0,27.5,27.5,83.6,0.0,1,0,0,6,1,3,1,0.8436,235,0.01582,0.0712
2023-07-16 03:45,Wi-Fi Router,Router 10W,10,5,0,27.9,27.9,79.3,0.0,3,0,0,6,1,3,2,0.7659,235,0.00195,0.0088
2023-07-16 04:30,Wi-Fi Router,Router 10W,10,5,0,26.7,26.7,82.9,0.0,4,0,0,6,1,3,2,0.786,235,0.002,0.009
2023-07-16 05:30,Geyser,Geyser Standard,2000,3,0,28.0,28.0,89.2,0.0,5,0,0,6,1,3,2,0.8486,235,0.40643,1.8289
2023-07-16 05:45,Geyser,Geyser Standard,2000,3,0,27.2,27.2,89.3,0.0,5,0,0,6,1,3,1,0.8592,235,0.41151,1.8518
2023-07-16 07:30,Geyser,Geyser Standard,2000,3,0,30.5,30.5,83.8,0.0,7,0,1,6,1,3,3,0.8397,215,0.48048,3.6036
2023-07-16 08:30,Desktop PC,PC Standard,300,3,0,29.0,29.0,70.2,0.0,8,0,1,6,1,3,1,0.8344,215,0.06383,0.4787
2023-07-16 08:30,Laptop,Laptop Gaming,65,3,0,33.5,33.5,78.5,0.0,8,0,1,6,1,3,2,0.8392,215,0.01391,0.1043
2023-07-16 09:15,Laptop,Laptop Gaming,65,3,0,34.7,34.7,82.5,0.0,9,0,1,6,1,3,2,0.8526,215,0.01413,0.106
2023-07-16 10:15,Washing Machine,WM Front Load,500,3,0,34.9,34.9,83.9,0.0,10,0,0,6,1,3,2,0.8242,225,0.10715,0.6429
2023-07-16 11:15,Washing Machine,WM Front Load,500,3,0,33.9,33.9,88.9,0.0,11,0,0,6,1,3,1,0.8982,225,0.11677,0.7006
2023-07-16 12:15,Ceiling Fan,Fan Small,50,3,0,35.1,35.1,72.6,0.0,12,0,0,6,1,3,4,0.8653,225,0.01125,0.0675
2023-07-16 12:30,Microwave,Microwave Std,1200,3,0,36.2,36.2,70.1,0.0,12,0,0,6,1,3,1,0.8856,225,0.27763,1.6658
2023-07-16 13:30,Ceiling Fan,Fan Large,75,3,0,33.8,33.8,72.9,0.0,13,0,0,6,1,3,2,0.8448,225,0.01647,0.0988
2023-07-16 14:30,LED Bulb,LED 12W,12,5,0,35.7,35.7,93.6,0.0,14,0,0,6,1,3,1,0.7957,225,0.00243,0.0146
2023-07-16 14:30,Microwave,Microwave Large,1500,3,0,35.0,35.0,93.9,0.0,14,0,0,6,1,3,4,0.8213,225,0.32183,1.931
2023-07-16 14:45,Geyser,Geyser Large,3000,3,0,38.0,38.0,94.5,0.0,14,0,0,6,1,3,1,0.8686,225,0.68072,4.0843
2023-07-16 16:15,Washing Machine,WM Front Load,500,3,0,34.2,34.2,92.6,0.0,16,0,0,6,1,3,2,0.8649,225,0.11244,0.6746
2023-07-16 17:30,Microwave,Microwave Std,1200,3,0,37.1,37.1,76.1,0.0,17,0,0,6,1,3,4,0.8563,225,0.26844,1.6106
2023-07-16 18:00,LED Bulb,LED 9W,9,5,0,34.7,34.7,86.8,0.0,18,1,0,6,1,3,4,0.7719,205,0.00177,0.015
2023-07-16 18:00,Refrigerator,Fridge Large,400,2,0,32.1,32.1,82.7,0.0,18,1,0,6,1,3,3,0.8627,205,0.10525,0.8946
2023-07-16 18:00,Refrigerator,Fridge Small,150,5,0,34.8,34.8,72.4,0.0,18,1,0,6,1,3,4,0.7581,205,0.03469,0.2949
2023-07-16 19:15,LED TV,TV 32in,80,3,0,32.6,32.6,92.6,0.0,19,1,0,6,1,3,3,0.8609,205,0.01756,0.1493
2023-07-16 19:15,AC,AC 1.0T,900,2,1,23.3,31.6,80.5,8.3,19,1,0,6,1,3,3,0.7459,205,0.20476,1.7405
2023-07-16 19:30,Microwave,Microwave Large,1500,3,0,30.7,30.7,91.8,0.0,19,1,0,6,1,3,2,0.8428,205,0.39784,3.3816
2023-07-16 20:15,Electric Iron,Iron Steam,1500,3,0,32.8,32.8,88.2,0.0,20,1,0,6,1,3,4,0.8689,205,0.41015,3.4863
2023-07-16 20:45,Washing Machine,WM Front Load,500,3,0,33.7,33.7,78.2,0.0,20,1,0,6,1,3,1,0.8551,205,0.1304,1.1084
2023-07-16 22:30,Ceiling Fan,Fan Large,75,3,0,30.0,30.0,76.6,0.0,22,1,0,6,1,3,1,0.8588,205,0.01965,0.167
2023-07-16 22:45,Geyser,Geyser Standard,2000,3,0,29.4,29.4,90.0,0.0,22,1,0,6,1,3,4,0.8525,205,0.53657,4.5608
2023-07-17 00:15,Refrigerator,Fridge Medium,250,5,0,28.7,28.7,88.0,0.0,0,0,0,0,0,3,1,0.7656,235,0.04785,0.2153
2023-07-17 01:00,LED Bulb,LED 12W,12,5,0,31.0,31.0,72.9,0.0,1,0,0,0,0,3,1,0.8031,235,0.00246,0.0111
2023-07-17 01:00,AC,AC 1.0T,900,4,0,25.2,27.1,72.0,1.9,1,0,0,0,0,3,2,0.6789,235,0.15275,0.6874
2023-07-17 01:00,AC,AC 2.0T,2000,2,1,25.2,30.1,88.4,4.9,1,0,0,0,0,3,2,0.6995,235,0.34976,1.5739
2023-07-17 01:00,LED Bulb,LED 12W,12,5,0,28.2,28.2,76.2,0.0,1,0,0,0,0,3,2,0.7332,235,0.00224,0.0101
2023-07-17 01:15,LED Bulb,LED 9W,9,5,0,26.3,26.3,82.7,0.0,1,0,0,0,0,3,1,0.7778,235,0.00178,0.008
2023-07-17 02:00,Ceiling Fan,Fan Large,75,3,0,26.4,26.4,83.9,0.0,2,0,0,0,0,3,2,0.891,235,0.01671,0.0752
2023-07-17 03:30,AC,AC 1.0T,900,2,0,25.1,27.7,73.2,2.6,3,0,0,0,0,3,2,0.738,235,0.16606,0.7473
2023-07-17 04:15,LED TV,TV 32in,80,3,0,28.2,28.2,86.2,0.0,4,0,0,0,0,3,1,0.8791,235,0.01793,0.0807
2023-07-17 05:15,LED Bulb,LED 9W,9,5,0,31.2,31.2,74.8,0.0,5,0,0,0,0,3,2,0.7806,235,0.00179,0.0081
2023-07-17 05:30,Laptop,Laptop Standard,45,3,0,26.0,26.0,77.1,0.0,5,0,0,0,0,3,2,0.8112,235,0.00931,0.0419
2023-07-17 05:45,Electric Iron,Iron Standard,1000,3,0,29.4,29.4,92.4,0.0,5,0,0,0,0,3,2,0.8752,235,0.20958,0.9431
2023-07-17 10:15,LED TV,TV 32in,80,3,0,32.9,32.9,78.3,0.0,10,0,0,0,0,3,3,0.8268,225,0.01687,0.1012
2023-07-17 10:30,Washing Machine,WM Front Load,500,3,0,34.5,34.5,71.8,0.0,10,0,0,0,0,3,1,0.8461,225,0.11,0.66
2023-07-17 13:00,LED Bulb,LED 9W,9,5,0,35.0,35.0,80.6,0.0,13,0,0,0,0,3,1,0.7459,225,0.00171,0.0103
2023-07-17 14:15,Microwave,Microwave Std,1200,3,0,35.0,35.0,93.6,0.0,14,0,0,0,0,3,1,0.8262,225,0.25901,1.5541
2023-07-17 14:45,Washing Machine,WM Top Load,2000,3,0,36.1,36.1,71.4,0.0,14,0,0,0,0,3,2,0.8927,225,0.46419,2.7851
2023-07-17 17:00,Desktop PC,PC Standard,300,3,0,35.9,35.9,70.0,0.0,17,0,0,0,0,3,2,0.8507,225,0.06508,0.3905
2023-07-17 17:00,Electric Iron,Iron Standard,1000,3,0,32.1,32.1,87.0,0.0,17,0,0,0,0,3,2,0.8629,225,0.22541,1.3525
2023-07-17 17:15,LED TV,TV 32in,80,3,0,33.4,33.4,83.1,0.0,17,0,0,0,0,3,4,0.8442,225,0.01722,0.1033
2023-07-17 17:45,Refrigerator,Fridge Small,150,4,0,33.7,33.7,70.6,0.0,17,0,0,0,0,3,2,0.8305,225,0.03239,0.1943
2023-07-17 18:30,Washing Machine,WM Front Load,500,3,0,34.4,34.4,91.7,0.0,18,1,0,0,0,3,4,0.8516,205,0.12987,1.1039
2023-07-17 19:30,LED Bulb,LED 12W,12,5,0,34.3,34.3,78.2,0.0,19,1,0,0,0,3,2,0.7789,205,0.00238,0.0202
2023-07-17 19:30,AC,AC 1.5T,1500,2,0,23.2,33.4,82.1,10.2,19,1,0,0,0,3,4,0.864,205,0.39528,3.3599
2023-07-17 20:00,Washing Machine,WM Top Load,2000,3,0,28.8,28.8,92.2,0.0,20,1,0,0,0,3,2,0.8489,205,0.51781,4.4014
2023-07-17 20:15,LED TV,TV 50in,150,3,0,30.2,30.2,82.9,0.0,20,1,0,0,0,3,4,0.8485,205,0.03245,0.2758
2023-07-17 20:30,LED Bulb,LED 9W,9,5,0,30.6,30.6,72.2,0.0,20,1,0,0,0,3,2,0.7576,205,0.00174,0.0148
2023-07-17 20:45,Ceiling Fan,Fan Small,50,3,0,32.3,32.3,71.7,0.0,20,1,0,0,0,3,1,0.8666,205,0.01322,0.1124
2023-07-17 20:45,Ceiling Fan,Fan Small,50,3,0,32.7,32.7,76.7,0.0,20,1,0,0,0,3,4,0.8403,205,0.01281,0.1089
2023-07-17 21:45,Geyser,Geyser Large,3000,3,0,31.2,31.2,91.3,0.0,21,1,0,0,0,3,3,0.8743,205,0.82542,7.0161
2023-07-17 23:15,Wi-Fi Router,Router 10W,10,5,0,30.9,30.9,91.2,0.0,23,0,0,0,0,3,2,0.7631,235,0.00195,0.0088
2023-07-17 23:15,LED TV,TV 32in,80,3,0,28.9,28.9,90.5,0.0,23,0,0,0,0,3,2,0.8418,235,0.01717,0.0773
2023-07-18 00:30,LED Bulb,LED 9W,9,5,0,29.4,29.4,94.8,0.0,0,0,0,1,0,3,1,0.7769,235,0.00178,0.008
2023-07-18 02:45,Refrigerator,Fridge Medium,250,4,0,28.0,28.0,71.7,0.0,2,0,0,1,0,3,1,0.8011,235,0.05007,0.2253
2023-07-18 03:45,Desktop PC,PC Standard,300,3,0,27.8,27.8,86.1,0.0,3,0,0,1,0,3,2,0.8393,235,0.06421,0.2889
2023-07-18 05:30,Laptop,Laptop Gaming,65,3,0,27.2,27.2,71.9,0.0,5,0,0,1,0,3,1,0.8811,235,0.01461,0.0657
2023-07-18 06:00,Geyser,Geyser Large,3000,3,0,27.5,27.5,93.9,0.0,6,0,1,1,0,3,2,0.8562,215,0.73491,5.5118
2023-07-18 06:15,LED Bulb,LED 12W,12,5,0,31.2,31.2,77.2,0.0,6,0,1,1,0,3,4,0.7508,215,0.0023,0.0173
2023-07-18 06:30,Electric Iron,Iron Steam,1500,3,0,29.8,29.8,93.7,0.0,6,0,1,1,0,3,2,0.8304,215,0.35635,2.6726
2023-07-18 06:45,Refrigerator,Fridge Large,400,5,0,32.2,32.2,88.8,0.0,6,0,1,1,0,3,4,0.7684,215,0.08529,0.6397
2023-07-18 08:15,Geyser,Geyser Standard,2000,3,0,31.2,31.2,76.8,0.0,8,0,1,1,0,3,3,0.8261,215,0.47268,3.5451
2023-07-18 08:45,Microwave,Microwave Large,1500,3,0,31.1,31.1,76.2,0.0,8,0,1,1,0,3,3,0.8359,215,0.35871,2.6903
2023-07-18 09:15,Geyser,Geyser Standard,2000,3,0,31.7,31.7,73.3,0.0,9,0,1,1,0,3,1,0.8481,215,0.48531,3.6398
2023-07-18 10:45,Microwave,Microwave Large,1500,3,0,33.7,33.7,85.7,0.0,10,0,0,1,0,3,3,0.8605,225,0.33717,2.023
2023-07-18 10:45,AC,AC 1.5T,1500,5,0,23.9,34.2,71.0,10.3,10,0,0,1,0,3,1,0.7383,225,0.28795,1.7277
2023-07-18 10:45,Desktop PC,PC Gaming,400,3,0,35.0,35.0,88.1,0.0,10,0,0,1,0,3,4,0.8368,225,0.08535,0.5121
2023-07-18 11:45,Ceiling Fan,Fan Small,50,3,0,33.9,33.9,73.5,0.0,11,0,0,1,0,3,4,0.8645,225,0.01124,0.0674
2023-07-18 12:15,Wi-Fi Router,Router 10W,10,5,0,35.8,35.8,89.3,0.0,12,0,0,1,0,3,3,0.7492,225,0.00191,0.0115
